Unnamed: 0,Gene_ID,adipose_tissue,adrenal_gland,brain,breast,colon,heart,kidney,leukocyte,liver,lung,lymph_node,ovary,prostate_gland,skeletal_muscle_tissue,testis,thyroid_gland,genebody_gc,exon_gc,intron_gc,TSS1k_gc,TSS5k_gc,micropeptide_aa_avg,exon_phastCons20way,intron_phastCons20way,TSS1k_phastCons20way,TSS1k_LINE,TSS1k_LTR,TSS1k_Satellite,TSS1k_SINE,genebody_SINE,genebody_Satellite,genebody_LTR,genebody_LINE,host_miRNAs,AKT1,APC,BRAF,CDKN2A,CTNNB1,EGFR,ERBB2,FBXW7,GNAS,H3F3A,HRAS,IDH1,KRAS,NRAS,PIK3CA,PTEN,RAC1,SF3B1,TP53,U2AF1,genebody_Gm12878H3k27ac,genebody_Gm12878H3k4me1,genebody_Gm12878H3k4me3,genebody_H1hescH3k27ac,genebody_H1hescH3k4me1,genebody_H1hescH3k4me3,genebody_K562H3k27ac,genebody_K562H3k4me1,genebody_K562H3k4me3,TSS1k_Gm12878H3k27ac,TSS1k_Gm12878H3k4me1,TSS1k_Gm12878H3k4me3,TSS1k_H1hescH3k27ac,TSS1k_H1hescH3k4me1,TSS1k_H1hescH3k4me3,TSS1k_K562H3k27ac,TSS1k_K562H3k4me1,TSS1k_K562H3k4me3,TSS5k_Gm12878H3k27ac,TSS5k_Gm12878H3k4me1,TSS5k_Gm12878H3k4me3,TSS5k_H1hescH3k27ac,TSS5k_H1hescH3k4me1,TSS5k_H1hescH3k4me3,TSS5k_K562H3k27ac,TSS5k_K562H3k4me1,TSS5k_K562H3k4me3,cancer-miRNA_targets,miRNA_targets,hbm_total_degree,hbm_cancer-protein_degree
9.985162991,ENSG00000129845,0,0,0.009541925,0,0.131976845,0,0,0,0,0.19764703,0,0.04764875,0.047622127,0.021630561,0,0.023720049,0.535108102,0.560857279,0.449249207,0.536343149,0.657013942,0.005547989,0.016803838,0.009037427,0,0,0.081104859,0.066429438,0.183648713,0.937727251,0,0.009424526,0.08469271,0.054492961,0,0,0,0.001398037,0,0.025549138,0,0.026366124,0,0.114615232,0.040793126,0,0,0.109832407,0.027699699,0,0.100086983,0.028377693,0.075611178,0,0.00404709,0.079391914,0,1.436800311,1.984796625,1.135081404,0,0.028554682,0,0.070748088,1.076534937,1.908035667,0.897959055,0.046956963,0,0.102555105,1.205629793,0,1.014811122,0.029931923,0.138175974,0.16715926,0.004592616,1.012614956,1.076627974,1.034238339,1.301054925,0,0.149296142,0,0
10.98758826,ENSG00000130600,289.9779148,44.49745348,0.419888589,265.0438396,107.0864251,107.7640829,46.54994794,0,49.12178396,23.74252491,49.92346813,130.1776892,109.9882546,551.8656734,171.8419222,475.8573293,0.58954302,0.517562689,0.523697538,0.784095493,0.818153834,89.74409672,0.144182219,0.093959041,0.239943358,0.001444629,0,0.149689582,0.136860515,0.043940039,0.077232141,0,0.025200644,0.859894196,0.372106357,0.14994359,0.119980563,0.133084722,0.224092103,0.440155404,0.344157389,0,0.239732413,0,0.196281839,0.235891047,0.043979741,0.13045489,0.272342761,0.240731437,0.259605229,0.116879631,0.180382561,0.091523023,0.994694242,2.402291981,1.92674654,3.999960691,7.370209982,6.191949366,2.990523229,5.912755224,3.485894699,0.937077793,3.74144027,28.10836645,1.083561905,2.741779958,1.097533647,1.162047703,1.348381389,1.109552337,1.56632957,3.724120979,2.176135678,2.125066495,1.070741138,0.826799706,31.96395373,4.680589117,2.93946522,1,39.10268723,102.9527051,0
11.70824412,ENSG00000131007,0.072905019,0,0,0.139257704,0.007394391,0.025013364,0.017644907,0.040697146,0,0.124461505,0.016687283,0,0.032649399,0,0.118546694,0.00350311,0.306160062,0.558008086,0.500859338,0.186606517,0.515914056,70.03846801,0,0.063687821,0.014126412,0,1.09300362,0.015544872,0.196202061,1.135725274,0.122343619,3.995334078,0.126951825,0,0.004499594,0,0.162937326,0,0.20573191,0.03769945,0.05590311,0.037174864,0,0,0.067173961,0.166890439,0,0.113547521,0.009311207,0.034537274,0,0,0.138944655,0.15159795,0,0,0,1.644343603,0.939366573,1.250367193,0.05043548,0,0,0,1.404323335,0.989316583,1.181404222,0,0,0.011830963,1.149001444,0.010932781,1.094515679,0,0.093362013,0.065372708,0.16649296,1.216452152,1.322510148,1.073126408,1.420332426,1,0.045042627,0,0
13.13660436,ENSG00000131484,0.835413675,1.910254974,1.064695364,1.170412184,1.144441394,0.572773727,0.27533195,0.182852015,0.356938873,0,1.777323552,1.789740896,0.389550516,0.547613075,0.964644216,0.540065212,0.594319466,0.343768889,0.196540625,0.433350855,0.33267251,0,0.303996935,0.117698944,0.196194405,0.124511364,0.052203557,0.154282836,2.044244359,0.889555341,0,0.045609305,0.055971525,0.034750081,0.460869282,0.333969336,0.246005939,0.41497627,0.628158858,0.012164772,0,0.591915867,0.335167368,0,0.370454208,0.249298301,0.437220922,0.003401586,0.064332888,0.3205145,0.258660622,0.464241521,0.237092384,0.592448241,1.299583768,3.238451083,0.986419757,2.745085916,2.249110954,1.760993672,0.852754738,1.681310517,0.802004084,1.693589918,2.829018825,1.316071106,1.991186618,1.490810735,1.7374167,1.515882994,1.230478459,2.377597087,1.166589756,2.157604216,1.457758343,1.316005751,1.39747942,1.122342239,1.163062383,1.59612499,1.379555473,0,0,3.032133554,0
14.05700874,ENSG00000131538,0.189015198,0,0.07440638,0,0.010581336,0.215135449,0.088966958,0,0.152160524,0,0,0,0,0.311934507,0.034883125,0.006425762,0.620781774,0.287752875,0.33411686,0.601248315,0.440294674,0.061351909,0.069182847,0.049572355,0.132369599,0.101649742,0,0,0,0,0.020418578,0,0.095455416,0,0,0,0.053880119,0.02794661,0.024770148,0.086473154,0.065304559,0.062216351,0,0.035717476,0,0,0.173017443,0.06058928,0,0.014923133,0,0.092086946,0,0.029083672,0,0,0.015711964,1.095262343,1.093320171,1.294614914,0.139045675,0,0.16977024,0.052536005,1.111329282,0.053773654,1.003510028,0.049911644,0,0.035762908,1.060991571,0,1.082306649,0.042769596,0.172754426,0.115070738,0,0.871792261,1.046119517,1.186652615,1.252037282,0,0.030801732,0,0
15.11653967,ENSG00000131548,0.198321373,0.238140917,0.147484368,0,0.119417944,0.178854259,0.001354102,0.110907917,0,0.087046518,0.059045489,0.121668283,0,0,0.106833305,0.039081146,0.488352572,0.454727139,0.622536898,0.367210502,0.420643271,0,0,0.00496311,0,0,0.011204399,0.088013163,0,0,0.114590384,0.004481097,0.117355559,0.08840883,0.11815558,0.025707977,0.040333922,0,0,0,0.169413158,0.074437747,0.074249701,0,0.204672028,0,0.050657922,0,0.107212801,0.003457264,0.125214245,0.025214728,0.070111656,0.001235587,0,0.104324459,0,1.064857598,0.7808425,1.113745103,0.094666154,0,0,0,1.225813297,0.705489438,1.097406463,0.03697869,0,0.025419304,0.958099453,0,1.438332443,0.0521562,0.122672955,0.15401823,0.07404618,0.865410309,1.168920886,1.230997536,0.949556348,0,0,0,0
16.03621258,ENSG00000132204,0.013200012,0.33552685,0.172649645,0.056630044,0,0.206790354,0.059620551,0,0.049757356,0.110156483,0.165873592,0.015370275,0.079869783,0.08842172,0.83956792,0,0.527441183,0.385314835,0.33277881,0.404484437,0.286376649,94.84851902,0.036507239,0.058555876,0.219805548,0.014222409,0.031533636,0.17217605,0.066127853,16.03772659,0.011204147,35.12559123,52.89256889,0.051336707,0.142195344,0.455057157,0.204512244,0.255445175,0.189644195,0.029311754,0.066091992,0.676553701,0.308144387,0.178199057,0.601248191,0,0.044251483,0,0.103774475,0.026341348,0.062509901,0.48350635,0,0.264648346,1.190872679,1.368602671,1.722398544,2.322077783,1.883356149,1.246542307,2.662764401,2.441886667,3.309858067,1.152226618,2.82193865,1.127885571,0.859633035,1.819229476,0.974215723,1.224740297,1.001028691,1.323004286,1.201622135,1.543339339,2.20034886,0.863598025,1.316708098,1.047964091,1.056510286,1.360365217,1.418781935,0,0.143442177,4793.887008,1
16.9005964,ENSG00000132832,0.527127365,0.439047692,1.267294253,0.528336355,0.058458621,0.03463258,0.216486248,0.490837508,0.077734771,0.118921313,0.569835852,0.430160742,0.537722781,0.060728937,0.185248556,0.073701216,0.659381448,0.59796197,0.542448255,0.391765014,0.708182385,0,0.088802257,0.050534447,0.044502778,0.071774238,1.07299279,0,1.152043114,18.99914134,0.084705716,9.814410459,15.11186845,0.048997596,0.188419549,0.122131172,0.586346474,0.347443269,0.239471165,0.106098161,0,0.117507857,0,0.030871943,0.23972842,0.036905457,0.549194327,0.557283643,0.495527222,0.566367427,0.282460964,0.013819501,0.403580366,0.280169461,2.203563864,4.289846297,2.481628312,2.444027389,3.173514776,1.589674016,1.803004508,2.673479124,1.869892221,1.240425608,2.342058601,1.557930448,1.595813807,1.421866591,0.780025203,3.659118536,1.595891857,2.09655253,1.053911454,2.040981757,1.458050574,1.805361719,2.107419566,2.154389222,15.72204017,3.689847349,16.90944021,0,0.121400867,14.11799157,0
18.08484383,ENSG00000136315,0.224272316,0,0.465836046,0,0,0.649018057,0,2.667501077,0.394321789,0.739113785,0.334628911,0.065298629,0.283042815,0,0,0,0.558466002,0.546023422,0.328517984,0.44832886,0.295144974,0,0.009902774,0.168898556,0.08030789,0.937555833,0.122645763,0,0,0,0.01246101,0,0,0.064564524,0.184752471,0.022398359,0.023949234,0,0.147673175,0,0.098012487,0.038462821,0,0.185639733,0,0.037897746,0.032745324,0.09417758,0,0.012269196,0.16786432,0.059372063,0,0,1.278816625,2.020571392,2.904616747,2.745142851,1.344584145,1.253759732,3.021239757,2.342302547,2.575185384,1.105929914,2.565226132,1.317285183,1.11841821,3.201979788,1.238476964,1.525151196,1.148971296,1.570935049,1.63896652,2.079017115,2.104982965,1.091562692,1.423631773,1.773044902,1.230832661,1.610508748,1.512281292,0,0.122918952,500.9901742,1
19.10142777,ENSG00000145063,0.088673889,0.158573231,0.858538848,0.043585087,0,0,0.001724562,0.016612436,0.152063183,0.146809953,0,0,0.077637171,0.181824343,0.149390255,0.044535681,0.530345772,0.568284983,0.519017334,0.597186562,0.535990024,64.88896209,0,0.272105701,0.021375375,0.011766069,1.137632398,0.241650248,0.035070849,11.1337133,0,2.884101974,5.886850977,0.142368925,0.243263674,0.604198737,0.720101329,0.477428796,0.394316319,0.077126945,0.07174643,0.681202987,0.028869786,0.027496162,0.352335202,0.12268816,0.343649461,0.182167441,0.023792816,0.044778407,0.594744459,0.262953638,0.100148496,0.4219269,1.212474403,3.017073326,2.456482433,2.623392944,3.170743699,1.925462221,2.44554787,3.669142595,3.582263549,4.940515027,3.423832761,1.460445117,1.324501154,1.445493222,0,1.061990307,1.418278137,10.9051024,1.171477236,1.747027918,1.589594039,0.7905194,1.361363979,2.354105139,1.293876276,1.509031436,1.336409883,1,0.028870888,2517.037223,0
20.01743793,ENSG00000146666,0.002788129,0.185844889,0.241811893,0.119272016,0,0.0546572,0,0.034572397,0.191727109,0,0.696669915,0,0.031494136,0.018481464,0.117268967,0.04116495,0.32251963,0.439472904,0.549370465,0.364490794,0.470724731,0.010194926,0.213424399,0.189898137,0.09791215,0.083390207,1.878143057,0.046435301,0.906007361,1.971970601,0.019044346,2.046386954,0,0.041840362,0.284512215,0.168285094,0,0.503222647,0.005542432,0.399480292,0,0.33364571,0.155655985,0,0.220324379,0.365710128,0,0.064260596,0,0.119050069,0.010314746,0.226373027,0.277531706,0,1.540618347,2.53431224,1.861915729,2.455937698,2.742696045,1.065633374,1.699661731,1.78435628,1.107472623,0.917093682,1.04269429,2.157890108,0.722144702,1.225495897,1.349530547,3.111379642,14.68194318,0.93003414,1.39679588,1.057811424,0.740765445,1.588509774,1.282619158,2.439254028,3.012393339,5.272444407,1.675971994,1,2.993126562,381.8191151,0
20.99485526,ENSG00000147753,0,0,0.034412878,0,0,0,0.069151283,0.085620425,0.020573243,0.013941943,0.036113453,0.025644506,0,0,0,0,0.475487417,0.483767365,0.506985306,0.306552554,0.52678897,0,0.118277762,0,0.062364569,0,0,0.083512597,0,0.087077539,0,0.157688796,0,0,0,0,0,0.02041286,0.045407246,0.090571234,0,0.232822631,0,0.083782307,0.090164121,0,0.116026473,0.11380117,0.039510915,0,0,0.042259501,0,0.064519226,0.104364422,0,0,1.540451287,1.350686368,1.255344224,0,0.087468676,0.187758365,0.091657305,1.237404626,0.891472413,0.819742629,0.183529245,0,0,0.775492013,0,0.839506656,0,0.183462327,0,0.151035642,0.945507594,1.058052143,1.223364395,1.109124675,1,0.229314563,0.104352888,0
21.96901262,ENSG00000147761,0,0,0.203386134,0.075102233,0,0,0.041611756,0.049520805,0,0,0,0.004616067,0.022892445,0.103682788,0.134237814,0,0.628354864,0.350765111,0.405988907,0.656511442,0.341571322,0,0.040458505,0,0.036150407,0,0.004458463,0.057805006,0,0.056825004,0.071643958,0,0,0,0.078559567,0,0,0.278456221,0.147081524,0,0,0.09075196,0,0,0.161391005,0.089041737,0,0.082048787,0.025482075,0.161440418,0.229936206,0.069632349,0.042213992,0.224734924,0,0.227316005,0.159201345,1.340423813,1.386674211,1.235558488,0.215620646,0.073376361,0,0,1.374372584,0,0.667151171,0.122968462,0,0.027070639,1.166174847,0.07365317,1.198387127,0.074994427,0,0,0.217335636,1.390778963,1.040910083,0.975612621,1.235650057,0,0.173800465,0.073555832,0
23.11602287,ENSG00000149656,0.180813754,0.164988036,0.281082688,0.078884603,0.121393261,0.02604938,0.006364906,0,0.174011447,0,0.109875631,0.023791295,0.084695282,0,0.186083465,0,0.206432148,0.498083111,0.449795036,0.575357192,0.525626873,0.104375593,0.16996946,0.058178818,0.097908449,0.08220434,0.000745758,0,1.219235206,5.99834775,0,0.98605438,5.901446128,0.216809086,0,0.014341397,0.355224938,0.094049713,0.281998954,0.046091991,0.034420548,0.164407963,0.035364514,0,0.370703083,0.027137734,0.271798386,0.22448414,0.285863938,0.055093716,0.250974808,0.166066587,0.080326121,0.345146098,0.997794735,1.197701862,1.201158779,0.830355937,0.936682037,0.887399753,3.734298459,3.258685736,1.842786212,0.886168307,0.762142572,0.921616934,0.132970567,1.203203896,0.815218785,3.373644124,2.011329605,0.855882465,0.023728606,1.447081054,1.092236177,0,0.83535866,0.861939408,3.162522855,1.296381807,1.722035432,0,0,3.005691635,0
23.91630951,ENSG00000152931,0,0.126688672,3.652353234,0.157337317,0.584568702,0,0.451553533,0,0.17586275,0.0411385,0.08201218,0.683446737,2.442347718,0,0.06781556,0.071670787,0.278321012,0.444395247,0.417582978,0.41473273,0.424660274,68.814552,0.230013134,0.065139386,0.526300014,0.175872856,0.031716948,0,0.044257086,13.03724254,0.232963318,6.962872547,11.07057579,0.065671865,0.118613752,0.214826664,0.359099469,0.099679899,0.367247224,0.086455485,0.28502771,0,0.25783411,0.105126535,0.478667693,0.055420556,0.33425389,0,0,0.003227383,0.401566705,0.447798362,0,0.178111593,7.655752418,7.113911957,6.272773847,2.608595637,2.60680714,1.390325577,1.429845362,1.635589032,1.637251191,0.761811186,2.710377321,2.802067203,1.263303512,1.022247457,22.84919897,10.1749733,1.4023296,1.677860957,1.744640768,1.014958184,2.707053847,11.13217448,23.48661512,3.583970667,1.802375126,1.399566325,1.368129873,0,0.029115684,177.0250787,0
25.17758726,ENSG00000153363,1.139980338,1.780978771,1.233907216,2.367117,0.428309417,1.757041226,2.07521529,0.498552193,3.214107229,0.964914544,0.839119919,0.920441338,0.705956681,0.553842961,36.90484768,2.850286145,0.268909998,0.458033473,0.338612157,0.612206841,0.448155778,0.051047408,0.093525839,0.071092387,0,0.795241451,0.081662585,0.008332422,0,17.04350998,0.034400026,8.004767588,25.06992558,0,0.28137589,0.257237142,0.217132797,0.217484478,0.485249683,0.534168732,0.233564248,0.30487631,0.048946115,0.08387143,0.057973848,0.229914817,0,0.441264663,0.009530414,0.074955261,0.121977678,0.36901591,0,0.355141913,5.099061566,1.973108253,3.924998954,3.779771856,3.169579443,3.425493861,7.813476164,2.591805741,5.469664467,41.39968025,25.72444738,26.39991061,54.71458248,103.8564792,21.30374647,7.848605145,12.64379921,5.876279824,62.75856024,9.413457288,85.05975434,5.000551159,44.15509218,4.788412614,24.69527974,4.998518874,18.66960366,1,2.867823261,4716.976251,1
